Timestamp,Left,Right,Left_deg,Right_deg,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Pitch,Roll,Yaw,Battery_V,Battery_Percent,ESP_Tag_ID,ESP_Yaw,ESP_Pitch,ESP_Roll,ESP_X,ESP_Y,ESP_Z
2025-11-27 16:51:50,102774,183682,9032.87,16143.93,-0.18,-0.23,1.11,2.4,-14.28,1.45,-11.57,8.95,112.15,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:50,102806,183736,9035.68,16148.67,-0.14,-0.11,1.03,-3.02,-4.89,-0.47,-6.0,8.0,112.02,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:51,102837,183793,9038.41,16153.68,-0.19,0.1,1.39,3.56,8.21,4.36,4.24,7.81,112.11,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:51,102869,183848,9041.22,16158.52,-0.2,0.05,1.27,4.8,-19.34,5.61,2.18,9.03,112.24,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:51,102899,183901,9043.86,16163.17,0.14,-0.26,0.93,-1.34,-2.66,-2.36,-15.41,-8.54,112.34,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:51,102932,183957,9046.76,16168.1,-0.07,-0.12,1.03,-7.88,-9.02,-4.57,-6.66,3.96,112.24,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:51,102964,184012,9049.57,16172.93,-0.12,-0.01,1.39,-2.47,6.6,-3.56,-0.29,4.8,112.16,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:51,102995,184066,9052.29,16177.68,-0.15,0.22,1.18,-0.56,2.36,3.34,10.54,7.49,112.2,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:51,103026,184118,9055.02,16182.25,-0.04,-0.02,0.81,1.31,0.33,4.26,-1.44,2.96,112.36,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:51,103056,184173,9057.66,16187.08,-0.2,-0.01,0.94,-1.16,14.91,5.17,-0.83,12.09,112.49,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:51,103087,184231,9060.38,16192.18,-0.31,-0.03,1.22,-5.41,-2.32,-0.56,-1.25,14.34,112.42,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:51,103117,184287,9063.02,16197.1,-0.34,0.14,1.37,0.76,-13.24,4.85,5.72,13.81,112.41,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:51,103146,184341,9065.57,16201.85,0.05,0.03,0.95,-0.82,10.87,2.99,1.9,-3.0,112.44,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:51,103176,184399,9068.2,16206.94,0.12,0.09,0.91,-3.59,41.39,-1.35,5.91,-7.28,112.41,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:51,103204,184454,9070.66,16211.78,-0.16,0.04,1.16,-1.56,16.57,2.17,2.16,7.68,112.41,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:51,103234,184512,9073.3,16216.88,-0.58,-0.06,1.43,-4.08,-11.3,2.7,-2.09,22.0,112.46,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:51,103262,184569,9075.76,16221.88,-0.23,-0.09,1.18,-1.64,5.0,1.86,-4.45,10.87,112.4,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:51,103291,184625,9078.31,16226.81,-0.24,0.06,0.99,0.27,-21.5,4.18,3.46,13.86,112.43,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:51,103320,184682,9080.86,16231.82,0.12,-0.05,0.83,-0.63,28.15,-0.37,-3.23,-7.95,112.44,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:51,103350,184738,9083.5,16236.74,0.14,0.34,1.14,-8.69,-3.82,1.2,16.55,-6.91,112.48,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:51,103378,184793,9085.96,16241.57,0.38,-0.04,0.69,-5.89,16.84,0.07,-2.75,-28.63,112.59,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:51,103410,184850,9088.77,16246.58,-0.63,-0.02,1.48,-6.28,13.05,-2.4,-0.88,23.26,112.58,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:52,103440,184906,9091.41,16251.5,-0.12,-0.01,1.26,-3.0,-40.08,2.15,-0.67,5.54,112.51,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:52,103471,184962,9094.13,16256.43,0.11,0.02,0.92,0.59,39.49,1.68,1.33,-6.98,112.67,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:52,103501,185016,9096.77,16261.17,-0.31,-0.19,1.22,-4.27,-2.28,-6.31,-8.36,14.42,112.63,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:52,103533,185072,9099.58,16266.09,-0.02,0.1,0.98,-1.6,9.2,3.14,5.84,1.17,112.62,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:52,103564,185126,9102.3,16270.84,0.46,0.16,0.75,-1.56,2.85,3.89,10.31,-31.31,112.62,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:52,103595,185181,9105.03,16275.67,-0.35,0.13,1.26,4.05,-8.86,10.44,5.5,15.62,112.83,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:52,103627,185235,9107.84,16280.42,0.24,-0.04,0.71,-1.11,8.08,4.54,-2.85,-18.92,112.95,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:52,103657,185287,9110.48,16284.99,0.13,-0.11,0.87,-1.64,28.72,-2.09,-7.35,-8.43,112.99,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:52,103690,185342,9113.38,16289.82,-0.21,-0.08,1.41,-4.67,-5.51,-3.85,-3.29,8.47,112.9,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:52,103722,185396,9116.19,16294.57,0.03,0.08,1.14,-3.6,11.07,-3.85,4.17,-1.32,112.82,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:52,103753,185451,9118.92,16299.4,-0.21,0.14,1.33,0.73,-14.66,5.05,5.89,8.92,112.82,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:52,103785,185506,9121.73,16304.24,0.01,0.1,1.14,-0.85,7.52,3.19,4.83,-0.33,112.94,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:52,103817,185559,9124.54,16308.9,-0.18,0.1,1.09,-1.56,-1.25,4.53,4.99,9.24,113.07,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:52,103849,185617,9127.35,16313.99,-0.14,-0.01,1.08,-1.59,8.9,1.42,-0.44,7.17,113.01,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:52,103881,185670,9130.17,16318.65,-0.05,0.04,1.13,-1.48,-12.11,3.34,2.08,2.52,113.02,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:52,103912,185728,9132.89,16323.75,0.04,0.12,1.04,-1.84,12.32,3.9,6.79,-2.35,113.1,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:52,103944,185784,9135.7,16328.67,-0.11,0.07,1.12,-2.92,35.1,-1.69,3.8,5.51,113.1,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:52,103975,185840,9138.43,16333.59,-0.24,0.02,1.45,-1.2,6.65,0.09,0.73,9.27,113.04,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:52,104007,185896,9141.24,16338.52,-0.28,0.13,1.21,-2.99,-1.69,4.79,6.1,13.13,113.14,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:52,104039,185953,9144.05,16343.53,-0.4,-0.1,1.4,1.17,-8.94,2.71,-3.79,15.98,113.12,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:53,104071,186008,9146.87,16348.36,-0.26,0.14,1.15,0.62,-27.02,4.87,6.89,12.46,113.15,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:53,104102,186066,9149.59,16353.46,-0.05,-0.1,0.97,-2.53,25.84,1.73,-5.81,3.12,113.27,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:53,104134,186121,9152.4,16358.29,-0.32,0.09,1.25,-2.13,13.99,-3.11,4.08,14.47,113.22,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:53,104166,186178,9155.21,16363.3,-0.33,0.19,1.3,3.24,-8.29,7.92,8.06,14.11,113.22,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:53,104196,186232,9157.85,16368.05,0.06,-0.13,0.94,-1.86,20.31,0.82,-7.6,-3.88,113.3,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:53,104229,186289,9160.75,16373.06,0.04,0.05,1.16,-2.15,9.69,-0.18,2.6,-1.79,113.2,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:53,104260,186344,9163.48,16377.89,-0.7,0.18,1.55,-1.53,-29.89,5.33,5.93,24.29,113.32,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:53,104291,186397,9166.2,16382.55,0.03,0.1,1.03,1.98,8.21,7.87,5.57,-1.44,113.42,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:53,104323,186453,9169.01,16387.47,-0.44,0.02,1.2,-2.33,-17.21,2.89,0.93,19.96,113.58,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:53,104353,186508,9171.65,16392.3,-0.25,-0.14,1.12,-1.67,-7.08,-0.05,-7.06,12.8,113.54,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:53,104382,186563,9174.2,16397.14,0.03,-0.02,1.16,-4.21,-4.55,-5.62,-0.9,-1.39,113.41,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:53,104410,186615,9176.66,16401.71,-0.06,0.09,1.13,-0.83,9.18,0.88,4.32,3.12,113.44,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:53,104439,186670,9179.21,16406.54,-0.02,-0.05,1.04,-4.27,7.39,-1.96,-2.64,1.33,113.56,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:53,104469,186727,9181.85,16411.55,0.02,-0.14,1.04,-1.42,25.9,-1.42,-7.53,-1.02,113.62,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:53,104497,186783,9184.31,16416.47,-0.08,-0.13,1.22,-6.41,25.08,-5.89,-5.89,3.56,113.57,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:53,104526,186839,9186.86,16421.4,-0.0,0.04,1.02,-1.31,7.42,-0.5,2.51,0.07,113.56,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:53,104554,186896,9189.32,16426.41,-0.1,0.1,0.97,-7.36,17.6,-2.53,5.72,5.79,113.59,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:53,104583,186951,9191.87,16431.24,-0.82,-0.04,1.7,-5.58,8.35,-5.51,-1.12,25.81,113.55,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:53,104612,187007,9194.41,16436.16,-0.09,-0.17,1.07,-1.95,-17.25,2.27,-8.8,4.57,113.67,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:53,104642,187065,9197.05,16441.26,0.34,-0.17,0.89,-6.6,-3.97,-1.65,-10.08,-21.26,113.7,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:54,104673,187122,9199.78,16446.27,-1.66,0.13,2.0,-0.31,-129.04,8.69,2.78,39.61,113.71,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:54,104703,187178,9202.41,16451.19,0.0,-0.02,0.99,-4.06,4.75,-2.85,-1.3,-0.21,113.76,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:54,104733,187232,9205.05,16455.94,-0.02,0.03,1.13,-4.87,5.92,-1.68,1.46,0.88,113.74,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:54,104764,187291,9207.77,16461.12,-0.46,0.04,1.46,4.28,-5.85,3.23,1.35,17.62,113.83,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:54,104795,187347,9210.5,16466.04,0.34,-0.16,0.71,-3.5,29.96,-4.27,-11.78,-25.29,113.9,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:54,104826,187403,9213.22,16470.97,-0.17,-0.16,1.28,-3.78,4.55,-6.63,-6.91,7.69,113.8,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:54,104857,187457,9215.95,16475.71,0.29,0.07,1.0,-3.27,27.23,-2.44,3.81,-16.29,113.78,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:54,104888,187513,9218.67,16480.63,-0.36,-0.1,1.22,0.03,-1.03,0.48,-4.48,16.43,113.93,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:54,104921,187570,9221.57,16485.64,-0.1,-0.0,1.26,-4.19,13.15,-5.66,-0.07,4.58,113.83,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:54,104952,187624,9224.3,16490.39,-0.14,0.01,1.42,1.0,5.27,1.7,0.54,5.49,113.8,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:54,104983,187678,9227.02,16495.14,-0.11,0.05,1.3,-1.33,5.8,-1.36,2.4,4.8,113.89,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:54,105015,187734,9229.83,16500.06,0.16,0.08,0.82,-0.35,42.03,2.85,5.11,-11.07,114.09,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:54,105047,187789,9232.65,16504.89,-0.2,-0.02,1.35,-4.3,32.77,-4.99,-0.99,8.61,114.06,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:54,105079,187843,9235.46,16509.64,-0.26,0.13,1.23,-3.54,-15.36,1.65,5.91,11.83,114.02,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:54,105111,187896,9238.27,16514.3,-0.02,0.16,1.19,0.57,7.4,4.37,7.81,1.0,114.01,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:54,105142,187951,9241.0,16519.13,-0.16,0.15,1.04,2.08,18.31,5.46,8.18,8.5,114.15,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:54,105175,188008,9243.9,16524.14,-0.04,-0.08,0.94,-2.18,22.14,2.44,-4.8,2.72,114.24,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:54,105206,188064,9246.62,16529.06,-0.28,-0.07,1.15,-4.24,11.63,-1.61,-3.21,13.83,114.25,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:54,105238,188120,9249.43,16533.98,-0.22,-0.07,1.29,0.0,-7.83,4.19,-3.21,9.73,114.27,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:54,105270,188177,9252.25,16538.99,-0.01,0.08,0.94,-4.08,22.31,-0.47,4.82,0.86,114.35,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:55,105302,188234,9255.06,16544.0,-0.29,0.17,1.41,-2.95,-24.2,3.38,6.9,11.46,114.34,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:55,105333,188288,9257.78,16548.75,-0.14,0.04,1.12,-3.43,40.5,0.75,1.84,7.15,114.37,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:55,105364,188345,9260.51,16553.76,-0.77,0.12,1.76,-2.42,-17.04,1.89,3.6,23.57,114.36,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:55,105396,188404,9263.32,16558.95,-0.6,0.13,1.4,-2.36,-38.22,4.59,4.76,23.02,114.38,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:55,105427,188461,9266.04,16563.96,0.04,-0.04,0.98,-4.32,-3.18,2.85,-2.43,-2.59,114.44,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:55,105458,188518,9268.77,16568.96,0.44,0.12,0.87,-2.94,36.5,-2.63,6.77,-26.84,114.37,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:55,105489,188575,9271.49,16573.97,-0.19,-0.08,1.08,-1.11,12.24,0.8,-4.04,9.84,114.48,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:55,105519,188630,9274.13,16578.81,-0.1,0.02,1.06,-5.13,2.56,-0.22,0.92,5.25,114.49,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:55,105551,188688,9276.94,16583.91,0.68,0.11,0.79,-3.8,48.29,-4.82,6.2,-40.6,114.48,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:55,105581,188745,9279.58,16588.92,0.03,-0.08,1.2,-5.49,4.06,-4.5,-3.62,-1.42,114.48,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:55,105611,188801,9282.22,16593.84,-0.06,0.22,1.28,1.38,0.81,1.17,9.59,2.64,114.47,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:55,105641,188857,9284.85,16598.76,-0.12,0.01,1.15,-0.54,-10.53,2.5,0.56,6.0,114.62,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:55,105670,188912,9287.4,16603.59,-0.38,-0.18,1.24,-5.82,-26.22,-1.76,-7.95,17.18,114.7,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:55,105699,188968,9289.95,16608.52,0.15,0.01,0.88,-3.5,1.82,-4.18,0.89,-9.88,114.57,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:55,105728,189023,9292.5,16613.35,0.25,0.03,0.9,1.87,-9.21,2.61,1.97,-15.79,114.62,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:55,105757,189078,9295.05,16618.18,0.29,-0.02,0.73,-0.75,19.2,3.24,-1.52,-21.52,114.75,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:55,105786,189133,9297.6,16623.02,-0.39,-0.04,1.31,-3.1,9.12,-4.53,-1.52,16.44,114.7,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:55,105815,189188,9300.15,16627.85,-0.27,0.17,1.22,-2.97,-34.39,2.98,7.64,12.4,114.61,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:55,105844,189244,9302.7,16632.77,-0.25,0.17,1.24,2.19,-26.9,7.81,7.49,11.53,114.78,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:55,105874,189300,9305.33,16637.7,0.39,-0.07,0.67,-0.31,22.12,1.27,-5.48,-30.36,114.9,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:56,105903,189357,9307.88,16642.71,-0.02,-0.03,1.09,-2.13,27.9,0.85,-1.71,1.0,114.89,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:56,105933,189414,9310.52,16647.71,0.25,0.02,0.86,0.92,3.41,5.37,1.52,-16.07,114.97,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:56,105964,189469,9313.24,16652.55,-0.19,0.1,1.17,-3.13,19.9,0.63,4.93,9.15,114.96,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:56,105994,189528,9315.88,16657.73,-0.42,-0.01,1.44,-0.2,-26.51,2.42,-0.41,16.19,114.97,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:56,106024,189583,9318.52,16662.57,-0.04,-0.13,0.99,-2.79,-15.46,-0.37,-7.22,2.51,115.04,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:56,106054,189640,9321.15,16667.58,0.33,0.17,0.92,-3.4,-16.1,1.85,9.85,-19.71,115.02,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:56,106085,189697,9323.88,16672.59,0.18,-0.16,0.89,-2.14,47.36,-7.18,-10.1,-11.31,115.09,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:56,106116,189754,9326.6,16677.6,-0.14,0.01,1.21,-1.22,-32.53,1.82,0.69,6.58,115.08,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:56,106147,189812,9329.33,16682.7,-0.48,0.03,1.22,5.0,-20.63,7.69,1.44,21.48,115.24,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:56,106179,189870,9332.14,16687.79,-0.06,-0.04,1.0,-1.46,18.18,-2.98,-2.54,3.18,115.13,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:56,106211,189926,9334.95,16692.71,-0.23,0.14,1.35,2.76,14.0,5.34,5.63,9.66,115.22,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:56,106242,189983,9337.68,16697.72,-0.24,-0.25,1.2,2.44,-6.07,0.92,-11.6,11.37,115.29,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:56,106273,190038,9340.4,16702.56,0.08,0.15,0.98,-1.66,4.88,0.47,8.84,-4.59,115.16,6.71,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:56,106305,190093,9343.21,16707.39,-0.22,0.04,1.18,5.24,7.09,8.77,1.98,10.66,115.35,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:56,106338,190150,9346.11,16712.4,0.25,0.01,0.73,-1.66,9.67,2.83,0.84,-18.7,115.49,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:56,106369,190203,9348.84,16717.06,-0.24,-0.05,1.15,-1.97,24.11,-1.37,-2.49,11.56,115.46,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:56,106402,190260,9351.74,16722.07,0.28,-0.01,1.05,-3.6,24.26,-5.55,-0.64,-14.71,115.3,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:56,106433,190315,9354.46,16726.9,-0.15,-0.04,1.14,1.65,29.84,0.75,-1.83,7.43,115.42,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:56,106465,190369,9357.28,16731.65,0.04,-0.03,0.77,-4.64,-3.7,0.51,-2.56,-3.02,115.54,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:56,106496,190424,9360.0,16736.48,-0.38,-0.03,1.24,-6.77,7.15,-3.51,-1.29,16.83,115.54,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:57,106528,190479,9362.81,16741.32,0.23,0.05,0.92,-5.86,2.71,-4.63,3.1,-14.31,115.43,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:57,106560,190535,9365.62,16746.24,0.3,0.09,0.95,-0.04,4.69,2.76,5.12,-17.32,115.53,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:57,106590,190589,9368.26,16750.99,0.1,-0.05,0.88,-1.85,9.79,1.66,-3.33,-6.21,115.66,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:57,106623,190648,9371.16,16756.17,-0.34,0.01,1.38,-1.8,-16.91,-0.63,0.43,13.98,115.62,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:57,106654,190703,9373.89,16761.01,0.35,-0.1,0.77,-3.17,1.26,-0.48,-6.63,-24.69,115.69,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:57,106686,190762,9376.7,16766.19,0.39,-0.04,0.78,-4.63,64.06,-7.73,-2.85,-26.77,115.69,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:57,106718,190819,9379.51,16771.2,-0.22,0.03,1.28,-0.2,15.47,-0.98,1.17,9.85,115.73,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:57,106748,190874,9382.15,16776.04,-0.27,-0.08,1.16,-4.9,-10.36,-0.17,-3.94,13.04,115.82,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:57,106780,190934,9384.96,16781.31,0.07,0.18,0.94,-3.08,-27.63,8.58,10.92,-4.01,115.91,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:57,106811,190991,9387.69,16786.32,0.01,-0.22,1.0,1.37,72.56,-4.05,-12.41,-0.38,115.97,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:57,106841,191048,9390.32,16791.33,-0.33,0.14,1.44,0.98,14.12,0.85,5.35,12.79,115.88,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:57,106869,191104,9392.78,16796.25,-0.08,-0.03,0.95,-0.1,26.15,2.11,-1.66,4.74,116.0,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:51:57,106900,191161,9395.51,16801.26,-0.23,0.05,1.16,-3.1,-2.11,-1.02,2.53,11.08,115.92,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
